board,boardSlug,qualification,qualificationSlug,subject,subjectSlug,specCode,specStatus,specApplicability,officialSource1,officialSource2,verificationDate,summaryStatus,topicMapStatus,assessmentStatus,assessmentRecordCount,assessmentCompleteness,assessmentModel,assessmentComponentCount,assessmentSourceUrl,assessmentVerifiedOn,assessmentLifecycleStatus,studyGuideCount,revisionNoteCount,pastPaperCount,practiceQuestionCount,examPrepCount,subjectGuideCount,learningArticleCount,quizCount,flashcardCount,videoCount,diagnosticCount,totalResourceCount,namedAuthor,namedReviewer,lastReview,teachingStatus,enrolmentStatus,indexable,totalQualifyingWordCount,tier,priorityScore,evidence,risks,nextAction
Cambridge,cambridge,O Level,o-level,Chemistry,chemistry,5070,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/view/cambridge-o-level-chemistry-5070/,https://www.cambridgeinternational.org/Images/697326-2026-2028-syllabus.pdf,2026-08-25,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,4,https://www.cambridgeinternational.org/Images/697326-2026-2028-syllabus.pdf,2026-08-27,current,17,16,0,15,0,0,0,0,0,0,0,48,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,38461,NO_DATA,NO_DATA,marlbridge,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Chemistry,chemistry,9701,verified,2025-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/view/cambridge-international-as-and-a-level-chemistry-9701/,https://www.cambridgeinternational.org/Images/664563-2025-2027-syllabus.pdf,2026-08-17,published,published,modeled,1,VERIFIED_PARTIAL,NO_DATA,5,https://www.cambridgeinternational.org/Images/664563-2025-2027-syllabus.pdf,2026-08-26,current,43,35,0,35,0,0,0,0,0,0,0,113,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,99201,NO_DATA,NO_DATA,marlbridge,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Accounting,accounting,9706,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-accounting-9706/,https://www.cambridgeinternational.org/Images/697417-2026-2028-syllabus.pdf,2026-08-25,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/697417-2026-2028-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2772,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Biology,biology,9700,verified,2025-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-biology-9700/,https://www.cambridgeinternational.org/Images/664560-2025-2027-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,component-based,5,https://www.cambridgeinternational.org/Images/664560-2025-2027-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1845,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Business,business,9609,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-business-9609/,https://www.cambridgeinternational.org/Images/697371-2026-2028-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/697371-2026-2028-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2019,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Computer Science,computer-science,9618,verified,2026-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-computer-science-9618/,https://www.cambridgeinternational.org/Images/697372-2026-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/697372-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1998,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,English Language,english-language,9093,verified,2024-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-english-language-9093/,https://www.cambridgeinternational.org/Images/635901-2024-2026-syllabus.pdf,2026-08-25,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/635901-2024-2026-syllabus.pdf,2026-08-28,current,1,2,0,2,0,0,0,0,0,0,0,5,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,3966,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,World History,world-history,9489,verified,2026-2026,https://www.cambridgeinternational.org/Images/697368-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/697368-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2303,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,ICT,ict,9626,verified,2025-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-information-technology-9626/,https://www.cambridgeinternational.org/Images/662482-2025-2027-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/662482-2025-2027-syllabus.pdf,2026-08-28,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2708,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Law,law,9084,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-law-9084/,https://www.cambridgeinternational.org/Images/697352-2026-2028-syllabus.pdf,2026-08-21,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/697352-2026-2028-syllabus.pdf,2026-08-28,current,1,2,0,2,0,0,0,0,0,0,0,5,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,4434,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Mathematics,mathematics,9709,verified,2026-2027,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-international-as-and-a-level-mathematics-9709/,https://www.cambridgeinternational.org/Images/697427-2026-2027-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,component-based,6,https://www.cambridgeinternational.org/Images/697427-2026-2027-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1697,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Psychology,psychology,9990,verified,2024-2026,https://www.cambridgeinternational.org/Images/634461-2024-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/634461-2024-2026-syllabus.pdf,2026-08-28,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2159,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Sociology,sociology,9699,verified,2024-2026,https://www.cambridgeinternational.org/Images/636099-2024-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/636099-2024-2026-syllabus.pdf,2026-08-28,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2001,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Accounting,accounting,0452,verified,2026-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-accounting-0452/,https://www.cambridgeinternational.org/Images/697149-2026-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697149-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1893,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Business,business,0450,verified,2026-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-business-studies-0450/,https://www.cambridgeinternational.org/Images/697146-2026-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697146-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2060,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Computer Science,computer-science,0478,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-computer-science-0478/,https://www.cambridgeinternational.org/Images/697167-2026-2028-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697167-2026-2028-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1685,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Economics,economics,0455,verified,2026-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-economics-0455/,https://www.cambridgeinternational.org/Images/697154-2026-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697154-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1985,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,World History,world-history,0470,verified,2024-2026,https://www.cambridgeinternational.org/Images/649636-2024-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,component-based,4,https://www.cambridgeinternational.org/Images/649636-2024-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2188,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,ICT,ict,0417,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-information-and-communication-technology-0417/,https://www.cambridgeinternational.org/Images/697139-2026-2028-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,component-based,3,https://www.cambridgeinternational.org/Images/697139-2026-2028-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2619,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Physics,physics,0625,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-igcse-physics-0625/,https://www.cambridgeinternational.org/Images/697209-2026-2028-syllabus.pdf,2026-08-27,published,published,modeled,1,VERIFIED_COMPLETE,component-based,6,https://www.cambridgeinternational.org/Images/697209-2026-2028-syllabus.pdf,2026-08-27,current,2,0,0,0,0,0,0,0,0,0,0,2,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-24,teaching,enquire,true,1584,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Sociology,sociology,0495,verified,2025-2027,https://www.cambridgeinternational.org/Images/662464-2025-2027-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/662464-2025-2027-syllabus.pdf,2026-08-27,current,1,2,0,2,0,0,0,0,0,0,0,5,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,3694,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Biology,biology,5090,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-biology-5090/,https://www.cambridgeinternational.org/Images/697330-2026-2028-syllabus.pdf,2026-08-18,published,published,modeled,1,VERIFIED_COMPLETE,component-based,4,https://www.cambridgeinternational.org/Images/697330-2026-2028-syllabus.pdf,2026-08-27,current,3,3,0,3,0,0,0,0,0,0,0,9,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,5805,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Business,business,7115,verified,2026-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-business-studies-7115/,https://www.cambridgeinternational.org/Images/697338-2026-syllabus.pdf,2026-08-18,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697338-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2160,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Commerce,commerce,7100,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-commerce-7100/,https://www.cambridgeinternational.org/Images/693604-2026-2028-syllabus.pdf,2026-08-21,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/693604-2026-2028-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,1761,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Computer Science,computer-science,2210,verified,2026-2028,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-computer-science-2210/,https://www.cambridgeinternational.org/Images/697287-2026-2028-syllabus.pdf,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697287-2026-2028-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2193,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Economics,economics,2281,verified,2026-2026,https://www.cambridgeinternational.org/programmes-and-qualifications/cambridge-o-level-economics-2281/,https://www.cambridgeinternational.org/Images/697295-2026-syllabus.pdf,2026-08-18,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/697295-2026-syllabus.pdf,2026-08-27,current,2,1,0,1,0,0,0,0,0,0,0,4,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-26,teaching,enquire,true,4180,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,World History,world-history,2147,verified,2024-2026,https://www.cambridgeinternational.org/Images/649640-2024-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/649640-2024-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2049,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Sociology,sociology,2251,verified,2025-2027,https://www.cambridgeinternational.org/Images/662478-2025-2027-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,2,https://www.cambridgeinternational.org/Images/662478-2025-2027-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,1977,NO_DATA,NO_DATA,la-course,none,None — combination is resourced and sourced.
Cambridge,cambridge,IGCSE,igcse,Geography,geography,0460,verified,2025-2026,https://www.cambridgeinternational.org/Images/664610-2025-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,component-based,4,https://www.cambridgeinternational.org/Images/664610-2025-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2093,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,O Level,o-level,Geography,geography,2217,verified,2026-2026,https://www.cambridgeinternational.org/Images/697292-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,linear,3,https://www.cambridgeinternational.org/Images/697292-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2044,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
Cambridge,cambridge,A Level,a-level,Geography,geography,9696,verified,2025-2026,https://www.cambridgeinternational.org/Images/664556-2025-2026-syllabus.pdf,NO_DATA,2026-08-19,published,published,modeled,1,VERIFIED_COMPLETE,staged,4,https://www.cambridgeinternational.org/Images/664556-2025-2026-syllabus.pdf,2026-08-27,current,1,1,0,1,0,0,0,0,0,0,0,3,Marlbridge Academic Team (organisation byline — see v1.2 WS7),NO_DATA,2026-08-22,teaching,enquire,true,2639,NO_DATA,NO_DATA,board,evidence-is-blanket-authorization-not-subject-specific-confirmation,None — combination is resourced and sourced.
